speech_id,speaker_id,proceeding_id,topic_id,word_count,speech_text,file_name
707,SHELBY,proceeding_id,topic-id,22,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.  ",CREC-2017-04-04-pt3-PgS2383-5.txt
708,SHELBY,proceeding_id,topic-id,905,"Mr.President, I wish to address the Senate for a few minutes about the nomination of Judge Neil Gorsuch, which is the topic of the day and has been the topic for weeks. It probably has been said, but I am going to go through some of it again.  Judge Gorsuch is a native of Denver, CO, where he currently resides with his[[Page S2399]]wife Louise and their two daughters. He is currently 49 years old.  I want to talk about some of his credentials. Judge Gorsuch received his bachelor of arts degree from Columbia University in 1988, his juris doctor from Harvard Law School in 1991, and a doctorate in legal philosophy from Oxford University in the UK in 2004.  At Columbia, he was a member of Phi Beta Kappa, a Truman scholar at Harvard Law School, and a Marshall scholar at  Following law school, Judge Gorsuch served as a law clerk to Federal appellate judge David Sentelle and then to Justice Byron White of the U.Supreme Court and Associate Justice Anthony Kennedy of the Supreme  In 1995, Judge Gorsuch entered private practice as an associate of Kellogg, Huber, Hansen, Todd, Evans & Figel, and he was elected partner in that law firm in 1998. His practice focused on general litigation in both trial and appellate matters.  Judge Gorsuch left private practice in 2005 to serve as the Principal Deputy to the Associate Attorney General at the Justice Department in  President George Bush nominated Judge Gorsuch to the Tenth Circuit Court of Appeals, located in Denver, on May 10, 2006. He was confirmed in the Senate by a voice vote on July 20, 2006.  We talk about qualifications for judges. I want to share some of his. Judge Gorsuch has served over a decade on the U.Court of Appeals for the Tenth He has an outstanding judicial record that speaks for itself. He has participated in over 2,700 appeals on the Tenth Circuit, and 97 percent of them have been unanimously decided. In those cases, he was in the majority 99 percent of the time.  Of the approximately 800 opinions he authored on the Tenth Circuit, 98 percent of his opinions were unanimous, even on a circuit where 7 out of the 12 active judges were appointed by Democratic His opinions on the Tenth Circuit have the lowest rate of dissenting judges at 1.5 percent. That is unheard of. Out of the eight cases he has decided that were reviewed by the U.Supreme Court, seven were affirmed and one was vacated.  Judge Gorsuch's nomination to the Tenth Circuit Court of Appeals in 2006 was met without opposition, and he was confirmed by voice vote.  Notably, Senators serving during this time include a lot of my former colleagues: then-Senator Barack Obama, Senator Joe Biden, Senator Hillary Clinton, Senator John Kerry, Senator Harry Reid, and 12 other current sitting Democratic Senators in this body, including the minority leader, Chuck  In March, the American Bar Association, ABA, unanimously gave Judge Gorsuch a ``well qualified'' rating, their highest possible mark. Minority Leader Schumer and Senator Leahy have both previously referred to the ABA as the ``gold standard by which judicial candidates are judged.''  In the area of jurisprudence, Judge Gorsuch has a mainstream judicial philosophy, which he clearly articulated during the Senate Judiciary's confirmation hearing.  I believe his record is unequivocal in that he believes judicial decisions should be based on the law and the Constitution and not personal policy preferences. He has a deep commitment to the Constitution and its protections established by our Founding Fathers, including the separation of powers, federalism, and the Bill of Judge Gorsuch's decisions demonstrate that he consistently applies the law as it is written, fairly and equally to all individuals.  Additional information about Judge Gorsuch: The American people deserve to have their voices heard in selecting Justice Scalia's replacement. This is what we are doing.  Some of my colleagues intend to oppose Judge Gorsuch based solely on the fact that they disagree with the outcome of the Presidential election.  During President Trump's campaign last year, he clearly defined the type of Justice he wished to nominate to the current vacancy. He even published, as you will recall, a list of 21 judges who possessed what he believed are the necessary qualifications to serve on the U.Supreme  Following Judge Gorsuch's nomination, he sat for over 20 hours of questioning in front of the Senate Judiciary Committee in the Senate--the longest hearing of any 21st-century nominee. Additionally, he was given 299 questions for the record by my colleagues on the other side of the aisle. This also is the most in recent Supreme Court confirmation history.  Simply put, I believe this is the most open and transparent process in choosing a Supreme Court nominee ever conducted by an administration. By filibustering this nomination, some of my colleagues are breaking a nearly 230-year tradition of approving Supreme Court nominees by a simple-majority vote.  I believe the American people spoke clearly when they elected President I believe this is the American people's seat, and I believe Judge Gorsuch is an exceptional choice for the Supreme He deserves an up-or-down vote, and that is why I believe we are getting ready in the next few hours to confirm him.  I yield the floor.  I suggest the absence of a quorum.  The PRESIDING The clerk will call the roll.  The senior assistant legislative clerk proceeded to call the roll.  ",CREC-2017-04-04-pt3-PgS2383-5.txt
709,BLUMENTHAL,proceeding_id,topic-id,22,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.  ",CREC-2017-04-04-pt3-PgS2383-5.txt
710,BLUMENTHAL,proceeding_id,topic-id,1434,"Mr.President, as we finished the vote just hours ago, I could not help but notice a number of my colleagues on the other side of the aisle high-fiving each other. That image stays with me as I stand here now. It saddens me. There is no cause for celebration in what happened in the Senate just hours ago. No one should sleep well tonight. No one should underestimate the magnitude of what happened here. Damage was done to our democracy, in fact, to the institutions that are the pillars of our democracy--the United States Supreme Court and the Senate itself.  Today is, indeed, one of my saddest days in the Sadder than anything is the damage that has been caused to the Supreme Court by eroding and undermining trust and respect for an institution that has power only because of its credibility with the American people. It has no armies or police force; all it really has is the confidence and respect of the American people.  Today, raw political power has been exercised to break the rules and norms of this body so that a nominee could be confirmed. The only way that he could be confirmed was, in fact, to wreck the rules, a nuclear option that will have enduring fallout and rippling repercussions, perhaps for years come.  For myself, I would state unequivocally that I hope we will work together on issues where we have common ground, where we can reach common solutions on infrastructure, on tax reform, on immigration issues.  No one should make light of the potential fallout, as there is in any nuclear explosion, from this action today.  The Senate has broken with decades of bipartisan practice when it comes to the U.Supreme The practice and the tradition was that Presidents of either party would consult with Members of both parties in this body before making a nomination so as to ensure a mainstream nominee, and that nominee would be in the mainstream even before his or her selection so that there was some modicum of comity and so that respect for this body, as well as the courts, would be preserved.  My concern is that the contagion of partisanship will infect the court system as a whole. All of the nominations to lower courts, as well as the appellate courts, will be affected.  My hope is that we can avoid that truly cataclysmic outcome, a nuclear explosion, in some ways even more deafening and damaging than the one used today would be because our courts are the bulwark of our democracy. An attack on our courts is an attack on the only check we have against tyranny and autocratic erosion of those rights. That is why the nonpartisanship of our courts is so important.  The Supreme Court, of all our courts, should be above politics. In fact, that is why the 60-vote rule for the Supreme Court was so important. The Supreme Court is different: nine Justices appointed for life to the highest Court in[[Page S2400]]the land. In some ways, it is an anachronism in our democracy--unaccountable, unelected, sitting for life with the power to strike down actions of elected representatives and an elected Executive by issuing words on paper without the direct means to enforce them, depending only on respect and credibility from the American people. To approve nominees by a razor-thin majority is a disservice to the Court and to our democracy.  Supreme Court Justices do more than just follow the law; they have to resolve conflicts in the law and differences among the lower courts where they disagreed and, in fact, ambiguities in the statute, where there is lack of clarity, where this body is unable to reach consensus and, in effect, decides to agree, to the extent it can, and leave some question to administrative agencies, which rightly are entitled to respect, as they implement the law.  Confidence and trust are essential, and we have undermined it today. Our Republican colleagues have gravely damaged it by the actions taken today.  I have urged my colleagues to reject Neil Gorsuch because I believe he is out of the mainstream, because he failed to answer questions about whether he agreed with established core precedents essential to rights of privacy and equality under the law, because he has a judicial philosophy that would involve substituting judgments of courts for administrative agencies and banning the Chevron doctrine, and because he favored in many of his actions, opinions, writings the interests of corporations over individual rights.  We have debated the merits of this nominee. I believe that his repeated evasion of the questions that were put to him leaves us with the inescapable conclusion that he passed the Trump test; that he is not a neutral caller of balls and strikes; that he is, in fact, an acolyte of the of the rightwing groups that screened and suggested his name; and that he would carry out not only the Trump litmus test to overrule Roe v. Wade, strike down gun violence provisions, but also other unknown decisions that would implement that far-right conservative agenda. We can debate whether that view is right or wrong.  Today is one of my saddest days in the It goes more to the institutions that have been demeaned and degraded: the U.Senate and the Supreme My hope is that maybe it will be a turning point. Maybe we can reconstruct the sense of bipartisanship and comity that existed for so many years. Many of my colleagues on the other side have expressed to me their misgivings about what was done today.  The obstruction of Merrick Garland's nomination was, as one of my colleagues put it, ``the filibuster of all filibusters.'' It was another step in a continuing progression, culminating in today's outcome that very much betrays the spirit and values of a bipartisan selection of Supreme Court nominees because the highest Court in the land is different.  I had the extraordinary honor to clerk for a Justice on the U.Supreme Court, Harry Blackmun, who was appointed by a Republican, President Richard He grew as a Justice and surprised a lot of people. He, no doubt, surprised the President who appointed him. And that is what happens to really extraordinary men and women who serve on our courts as well as in the U.Senate; they grow in the job.  Choosing a U.Supreme Court Justice is one of the most solemn and important duties that a President has, and confirming her or him is one of the most important tasks we have in this body.  Even at the most difficult and contentious times, as I served then as a law clerk and as I have litigated since then for several decades, I have never doubted that judges were working in good faith to uphold the rule of law. Whether they ruled my way or not, I believed that we were working to try to be above partisan politics and uphold the rule of law and do the right thing to follow the law.  The Supreme Court does more than follow; it leads. Today's vote is a significant challenge to that principle and perhaps the most difficult that we have seen in recent history. It threatens to exact profound damage on the confidence and trust the American people have in the Supreme Court and perhaps in the courts overall, and that is a danger for all of us.  In my view, when the history of this time is written, there will be two heroes: the free press that has uncovered abuses and wrongdoing despite opposition from many powerful forces, and our independent judiciary that has upheld their right to do it and, also, the rights of countless Americans in many areas of law.  Today's action threatens those two institutions in our society. It undermines our rules. It would not have happened without a choice made by the Republican leadership that they were willing to break the rules to achieve this result.  I am determined to try to move forward in a positive way, in legislation as well as in protecting and enhancing our courts, giving them the resources they need to do their job--and law enforcement, the resources needed to uphold the rule of law.  We cannot hold the Supreme Court hostage to any ideology, and that is a lesson from today and from the past year that we should all heed.  Mr.President, I will continue to talk about this topic because I believe it is so profoundly important to our Nation, but for now, I yield the floor.  The PRESIDING OFFICER (Mr.Cassidy). The Senator from South  ",CREC-2017-04-04-pt3-PgS2383-5.txt
711,GRAHAM,proceeding_id,topic-id,914,"Mr.President, when they write the history of our times, I am sure that when it comes to Senate history, this is going to be a chapter, a monumental event in the history of the Senate not for the better but for the worse. After we are all long dead and gone, somebody may be looking back and trying to figure out what happened or what motivated people.  I am going to tell you what has motivated me since I have been in the Senate: an understanding that the job of a Senator, when it comes to advice and consent, is not to replace my judgment for that of the President, not to nullify the election, but to be a check and balance to make sure that the President of either party nominated someone who is qualified for the job and is capable from a character point of view of being a judge for all of us, having the intellect, background, judgment, experience to carry out the duties of a Supreme Court  When President Obama won the White House, I suspected that he would pick judges who I would not have chosen, based on our different philosophies of liberal-conservative jurisprudence.  This is what Greg Craig, the former White House Counsel in the Obama administration, said about Elena Kagan, who is now on the Court: ``Kagan is . . . a progressive in the mold of Obama himself.''  This is what Vice President Biden's Chief of Staff Ronald Klain said about Elena Kagan: ``Elena Kagan is clearly a legal progressive . . . [and] comes from the progressive side of the spectrum.''  I think that was an accurate description of her and Sonia Sotomayor, who both are progressive Justices who come from the progressive side of the judicial spectrum. Both are highly qualified, capable women who had stellar legal records. Even though they had outcomes I did not agree with, they were certainly in the mainstream. Both had been judges. I think he chose people I would not have chosen, but they were really highly qualified.  I was the only member of the Judiciary Committee on the Republican side to vote for either Justice Kagan or Justice Sotomayor because I used a standard that I thought was constitutionally sound. I am not telling any other Senator what they should do. I am just trying to explain what I did. In the Federalist Papers, 76, written April 1, 1788, Mr.Hamilton said:       To what purpose then require the co-operation of the      Senate? It would be an excellent check upon a spirit of      favoritism in the It would portend greatly to      prevent the appointment of unfit characters from state      prejudice, from family connection, from personal attachment,      and from a view to popularity.  So, from Hamilton's point of view, it was a check and balance against a crony or unqualified person, someone who was popular but not qualified for the job, somebody who was supported because they were close to the President and not qualified for the job, someone who was appointed because they were a favorite son of a particular That would not be fair to everybody else. When you look at the history of the advice and consent clause,[[Page S2401]]it is pretty clear that the Founding Fathers did not have in their minds that one party would nullify the election when the President of another party was chosen by the people when it came to Supreme Court confirmations because they chose somebody they did not agree with philosophically.  I voted for Elena Kagan and Sonia Sotomayor, knowing they come from the progressive judicial pool. Neil Gorsuch is one of the finest conservatives that any Republican President could have chosen, and he is every bit as qualified as they were. His record is incredible--10\1/2\ years on the bench, 2,700 cases, and 1 reversal. He received the highest rating of the American Bar Association, ``well qualified,'' just like Sonia Sotomayor and Elena  To merit the committee's rating of ``well qualified,'' a Supreme Court nominee must be a preeminent member of the legal profession, have outstanding legal ability and exceptional breadth of experience, meet the very high standards of integrity, professional competence, and judicial temperament. The rating of ``well qualified'' is reserved for those found to merit the committee's strongest affirmative endorsement. By unanimous vote on March 9, the standing committee awarded Judge Gorsuch this highest rating of ``well qualified,'' just like they did for Sonia Sotomayor and Elena He has 2,700 court decisions, 1 reversal, and praise from all areas of the law--left, right and middle. The ABA report of 900 cases describes a very thoughtful man, an incredible judge, and a good person. So I don't think anybody could come to the floor and say--even though they may disagree with the outcome--that Judge Gorsuch is not qualified, using any reasonable standard, to be chosen by President He is every bit as qualified as the two Obama appointments. So, clearly, qualifications no longer matter like they used to.  Antonin Scalia--whom Judge Gorsuch, hopefully, will soon replace as Justice Gorsuch--was confirmed by the Senate 98 to 0. Ruth Bader Ginsburg was confirmed 96 to 3. I would argue that you could not find two more polar opposite people when it comes to philosophy than Justice Ginsburg and Justice They became very dear friends, but nobody in their right mind would say there is not a difference in their judicial philosophy.  Strom Thurmond, my predecessor, a very conservative man himself, voted for ",CREC-2017-04-04-pt3-PgS2383-5.txt
712,KENNEDY,proceeding_id,topic-id,1327,"Mr.President, Senator Graham, my fellow Senators, our constituents in the Gallery, a lot of what has gone on today may seem very complicated. We have heard a lot of terms being thrown around: cloture, the nuclear option. Yet, really, the question that we were faced with today in the Senate was very simple, and it continues to be pretty simple and straightforward, in my judgment: Should we have an up-or-down vote on the nomination of Judge Neil Gorsuch to be an Associate Justice of the U.Supreme Court?  Earlier today, the Senate voted to do that. I think it is very important for the American judicial system and for the American system of democracy that the U.Senate be allowed to vote on Judge Gorsuch's nomination to the U.Supreme It was not enough to only vote on a motion to end debate; we also needed to be allowed to vote on the actual nomination with ``yes'' or ``no.''  Unfortunately, our friends on the Democratic side of the aisle decided to filibuster in order to make it impossible for us to vote on this crucial nominee without modifying the rules of the U.That is what we did earlier today. I do not know that anybody did it happily, but certainly a majority of the Senate believed that the American people deserved an up-or-down vote, yea or nay. Stand up and be counted in front of God and country. Do you want Judge Neil Gorsuch to be on the Supreme Court, or do you not? That vote is going to take place tomorrow afternoon.  The Constitution reads that the President of the United States of America ``shall nominate and by and with the advice and consent of the Senate shall appoint . . . judges of the Supreme Court.'' I do not need to tell you that this is an extremely important part of our separation of powers. It is vital to our protecting the integrity of the Supreme Court, the work that all of us do--not just members of the Judiciary Committee but every Member of the Senate--in vetting our nominees and making sure they are qualified and independent, as is Neil He is enormously important for the protection of liberty itself.  Let's not ever forget what we are protecting. We are protecting justice, and we are protecting liberty. We are not supposed to be protecting a certain point of view. We are not supposed to be protecting a certain policy preference. We are not supposed to be protecting a certain political party.  I hope tomorrow, when we finally get the opportunity to vote up or down on Neil Gorsuch for his membership on the greatest tribunal in the history of civilization, in my judgment, the U.Supreme Court, that we will consider his nomination in light of how it will affect our country, not our party. When we look at his nomination from that perspective and leave the politics of the last few years in the rearview mirror, I think we can analyze his nomination with a lot more clarity.  Alexander Hamilton, whom I think most Americans admire, said in Federalist 78 that the Court has ``neither force nor will but merely judgment.'' I think that is what we are all looking for--or should be--in a nominee to any court but especially to the[[Page S2403]]U.Supreme We are not looking for somebody with a certain policy preference. We are not looking for people with ideas of how the law can be improved because the role of a judge is not to make law, it is to interpret the law as made by the legislative body as best that judge can understand it. That is why we need someone like Neil Gorsuch, in my estimation, who has good judgment.  I sit on the Judiciary I have spent 20 to 40 hours with Neil Gorsuch or with people who know him well, in hearing their testimony. I have read his opinions. As far as I am concerned, he is as good as it gets. I cannot imagine that President Trump could have picked better.  He is a thoroughbred. He is a legal rock star. If you read his opinions, you will see that he is painstaking in his application of the law to the facts before him. He writes beautifully. His communication skills are absolutely amazing. His analysis and analytical rigor are clear and concise. His decisions are wise and disciplined, and he is faithful to the law. He is an intellectual, not an ideologue. He is a judge, not a politician. He is whip-smart, has clear writing, is a strict constitutionalist, likes snow skiing, fly fishing, and is a fourth-generation I think he will serve every person in our country well as a member of the Supreme That is why I am supporting him.  Let me say one final thing. I do not think there is any vote that will be more important than the vote we will take tomorrow on a President's nomination to the U.Supreme Court, so I want to choose my words carefully. Not a single, solitary vote is more important than that vote we will take tomorrow. That is not to say that there are not other important issues before this body. That is why I think it was so important today that we decided to vote up or down on Judge Gorsuch so that we can move on to those other important issues--jobs, jobs, jobs; designing a healthcare delivery system that looks like somebody designed it on purpose, which our Acting President has worked so hard on; infrastructure; elementary and secondary education; a skilled workforce. I could go on.  There is an enormous amount of pain in America today. There are too many Americans who are not participating in the great wealth of America--not economically, not socially, not culturally, and not spiritually. We have been elected in the Congress to do something about that.  I talk to people in my State every day, and I know the Presiding Officer does too. The people of Louisiana are fun-loving, God-fearing, and plain-talking, and this is what they tell me: Kennedy, this country was founded by geniuses, but sometimes I think it is being run by idiots.  They say: Kennedy, we look around our country today, and here is what we see. We see too many undeserving people at the top--I want to emphasize ``undeserving'' because I don't want to paint with too broad a brush--who are getting bailouts, and we see too many undeserving people at the bottom who are getting handouts. We are in the middle, and we get stuck with the bill. We cannot pay it anymore, Kennedy, because our health insurance has gone up, our kids' tuitions have gone up, and our taxes have gone up. I will tell you what has not gone up--our income.  These are real people with real problems, and they sent all of us here because they are real mad and they expect us to do something about it.  The sad truth is that our children's generation is at risk of becoming the first in America, unless this body does something, to be worse off than their parents' generation because in our country today, for too many Americans, it is harder than ever to get ahead. That is why so many Americans feel stuck. They feel like the hope and change they were promised has become decline and uncertainty, and they are looking to us to do something about it.  So let's vote. Let's vote tomorrow. I understand reasonable people disagree. I understand unreasonable people can disagree too. But I am going to vote for Neil Gorsuch to be an Associate Justice of the U.Supreme Then I am going to ask this body to move on to other important issues that are keeping moms and dads awake at night when they lie down and try to go to sleep.  Thank you, Mr. I yield the floor.  The PRESIDING The Senator from  ",CREC-2017-04-04-pt3-PgS2383-5.txt
713,INHOFE,proceeding_id,topic-id,1782,"Mr.President, when we lost the Honorable Justice Antonin Scalia, we were all saddened, as he was such a legend on the Court, and I am very proud that President Trump nominated a successor who is worthy of fulfilling his shoes.  Judge Gorsuch has garnered respect and approval from people across the legal community, and he has unrivaled bipartisan support. It is unfortunate that the Democrats have tried to block his nomination. It is not going to work, but they have tried.  Recently, I had the honor of meeting Judge It is kind of interesting because I was not on his list to visit. In fact, I had even said: Don't waste your time on me, as I know your credentials and I am going to support you anyway, and I am not on the appropriate committees that would pass judgment. Yet he did call, and we met. I will tell you that you have to meet and talk to the guy in person to know what kind of an individual he really is.  Of course, being from Oklahoma, I am sensitive to the fact that he is the son of the In fact, none of our Justices up there, with the exception of California, are from what we would call the Western United States--the area where people need to be properly represented.  As a judge on the Tenth Circuit Court of Appeals, he has heard from Utah, Wyoming, Colorado, Kansas, New Mexico, and my State of He knows the issues of the Western States and what we are facing, and he has expertise to deal with them. He has handled with a lot of care and fairness the issues that have come before him. Of course, we know this because Oklahoma is in the Tenth  His reputation is such that, regardless of party affiliation, countless groups, organizations, and individuals have come out in support of Judge Gorsuch, including Neal Neal Katyal was the Acting Solicitor General in President Obama's Cabinet, so he was a Cabinet member of President Obama's. He testified before the Senate Judiciary Committee and wrote an op-ed piece in the New York Keep in mind, when you listen to this--this is a quote from an op-ed piece in the New York Times, and one of the individuals from the administration of President Obama said this: ``His years on the bench reveal a commitment to judicial independence--a record that should give the American people confidence that he will not compromise principle to favor the President who appointed him.''  That comes from an Obama appointee.  Not only is he well liked, but he also has an impressive resume, serving as law clerk to two different Supreme Court He attended Columbia, Harvard, Oxford, and it doesn't get any better than that. It is clear he has the qualifications, and as recently as the last administration, that was really all you needed to be confirmed to be on the U.Supreme  What the Democrats have done to block his nomination has never been done before. This is significant. People don't realize--people who are maybe critical of some of the procedures that were taking place, they forget the fact that there has never been, in the history of America, a successful partisan filibuster of a Supreme Court nomination--there has never been. This will be the first time this happened.  I support the majority leader in changing the rules in the face of this unprecedented action by a minority party. There is really no reason for their filibuster of this highly qualified individual, other than partisanship and catering to their liberal base. Changing the rules for Supreme Court nominations had to be done, and if the situation were reversed, the Democrats would have done the same thing in a heartbeat, as we saw in 2013 when they did the same thing.  Judge Gorsuch deserves to be on the Supreme He does not deserve to be blocked because people are upset that we observed the Biden rule; that is, not providing for any action on a nominee for a Supreme Court vacancy once the election season is underway--and they lost the election.  Now, that is Joe Biden, not Jim Inhofe.[[Page S2404]]  In addition to his impeccable job and experience and educational background, he is perhaps best known for his defense of religious liberty, including a role in the dispute during the Obama administration that required employers to provide abortion-inducing drugs to their employees as part of their health insurance. One of these employers was Hobby  Everyone knows who Hobby Lobby is, but not everyone knew them back when I knew them. I knew them back in the 1970s, when the Green family, who started Hobby Lobby, were actually operating out of their garage, making picture frames, and look at them today. I have known them for a long time. They started out their whole business with a $600 loan. Now they have over 700 stores across the United States and are the largest privately owned arts and crafts store in the world.  Judge Gorsuch and the Supreme Court agreed with Hobby Lobby and upheld their religious liberty rights. I am going to read to my colleagues his concurring opinion. It is very profound. Judge Gorsuch wrote, after they made the determination that Hobby Lobby did not have to give these drugs to their employees:       It is not for secular courts to rewrite the religious      complaint of a faithful adherent, or to decide whether a      religious teaching about complicity imposes ``too much''      moral disapproval on those only ``indirectly'' assisting      wrongful conduct. Whether an act of complicity is or isn't      ``too attenuated'' from the underlying wrong is sometimes      itself a matter of faith we must respect the faith.  Now, that is what he wrote in Hobby  In a very similar situation around the same timeframe, there was a case that is known now to be the Little Sisters of the He joined in an opinion defending the rights of nuns not to be forced to pay for abortion-inducing drugs in their healthcare plans. This is another profound statement he made. He said: ``When a law demands that a person do something the person considers sinful, and the penalty for refusal is a large financial penalty, then the law imposes a substantial burden on that person's free exercise of religion.''  It is not just petitioners of the Christian faith whom Judge Gorsuch has sided with. He upheld the religious beliefs of a Native American prisoner and of a Muslim prisoner who found their ability to practice their faith restricted in one manner or another.  He comes to his decision not because he is seeking some predetermined outcome; he comes to his decisions because that is where the facts of the law and the Constitution lead him.  For example, in the Lynch case--another Oklahoma case--Gorsuch referred to Chevron deference as ``a judge-made doctrine for the abdication of the judicial duty.''  Chevron deference is the judicial rule that requires judges to defer to an agency's interpretation--we are talking about a bureaucracy--an agency's interpretation of the law if the law is considered ambiguous or unclear and if the agency's interpretation is reasonable. This defense to the agency gives them a lot of authority, a lot of power. Moreover, it can provide a lot of uncertainty to the regulated community.  As Judge Gorsuch wrote, Chevron deference allows agencies to ``reverse its current view 180 degrees any time based merely on the shift of political winds and still prevail [in court].''  I know a little bit about this. I spent a lot of years being the chairman of a committee called the Environment and Public Works During the Obama years, we had a bureaucracy that was trying to change the law instead of following the law. It was exactly what Judge Gorsuch was talking about in this case when he talked about the Chevron deference, giving deference to a bureaucracy. You can imagine being in business, especially a heavily regulated one, that has to worry that every 4 to 8 years the rules might change then and how do you plan to make your plans.  I think Gorsuch's opinion on Chevron deference is an important debate to have. Do we, as a coequal branch of government, continue to give up our powers to the administrative state or do we take our power back and write laws as they should be implemented? Furthermore, does the judicial branch, as a coequal branch of government, continue to give up their power of interpretation to the administrative state?  These are important, fundamental questions that should be addressed, and I am glad the Gorsuch nomination has brought these cases to light.  Although Judge Gorsuch was nominated by a Republican President, this doesn't mean my colleagues on the other side of the aisle should have any concern about Judge Gorsuch's decisionmaking ability. This is important to point out because being a judge is not about making decisions that are in the best interests of any political party but really about making decisions based on facts and the law and the Constitution without bias.  During his confirmation, Judge Gorsuch stated his judicial philosophy, saying:       I decide cases . . . I listen to the arguments made. I read      the briefs that are put to me. I listen to my colleagues      carefully and I listen to the lawyers in the well . . .      keeping an open mind through the entire process as best I      humanly can and I leave all the other stuff at home. And I      make a decision based on the facts and the law.  Who can argue with that? He has proven over a period of time that he will do that.  Through the whole debate, it has become evident that the Democrats were asking him to rule in favor of causes and not to follow the law, which is what a judge does and should do.  Regarding the roles and balance of our government, Gorsuch is what a judge should be. He believes Congress should write the laws, the executive branch is to carry them out, and the judicial branch is to interpret the laws. The confirmation of Judge Gorsuch will shape our Nation for generations to come, and all of us will be able to benefit from his wise decisions.  I am looking forward to confirming Judge Neil It is going to happen tomorrow, and then all of this will be over. I am proud to give him my vote. Justice will be well served as such.  With that, Mr.President, I yield the floor.  I suggest the absence of a quorum.  The PRESIDING The clerk will call the roll.  The bill clerk proceeded to call the roll.  ",CREC-2017-04-04-pt3-PgS2383-5.txt
714,NELSON,proceeding_id,topic-id,23,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.                               Venezuela  ",CREC-2017-04-04-pt3-PgS2383-5.txt
715,NELSON,proceeding_id,topic-id,600,"Mr.President, I have already cast my ``no'' vote with regard to the judge and will so again whenever we get to final passage, but I want to take this opportunity to talk about the chaos that is going on in  As if there weren't already enough chaos, last week Venezuela's supreme court stripped its legislative branch of its powers--just stripped them of powers. Only because the court had gotten such significant criticism did it reverse its decision. Apparently even the very shaky President of Venezuela, Maduro, weighed in to get them to reverse their decision. Now, isn't that something? This is supposed to be a democracy. Yet it is being run as a dictatorship, where even the judicial branch goes and does something crazy and the President of the country gets up and tells them: You had better reverse yourself; there is too much criticism.  This is the nonsense that is going on in Of course, what went on last week further undermines Venezuela's so-called democracy, and it is only the latest in President Maduro's creeping dictatorship. That is what it is.  He has repeatedly and violently suppressed protesters and jailed his political opponents in violation of any understanding of human rights. He has used that same Supreme Court to block members of the National Assembly from taking office, and he has used that Supreme Court as a rubberstamp to overturn the laws that the National Assembly does that he doesn't like. Isn't it a sad state that Venezuela has reached?  The President has also thwarted opposition efforts to recall him, President Maduro, in a national referendum. In so doing, he was able to appoint a Vice President with ties to Hezbollah, and now a Vice President it appears that he has sanctioned for drug trafficking.  Meanwhile, the poor Venezuelan people suffer the consequences of the political, humanitarian, and economic[[Page S2405]]crisis. Venezuelans are dying because of severe shortages of food and medicine and other products. The economy is in freefall, and crime and corruption are rampant.  Last year, 18,000 Venezuelans sought asylum in the United States--more than any other nationality. The United States stands clearly on the side of the Venezuelan people in calling on President Maduro to cease undermining democracy, release all political prisoners, respect the rule of law, and respect human rights.  There obviously is no sign that he is going to be doing this. What should we do? First of all, we ought to get our Secretary of State to work with the international community, including the Organization of American States, to help resolve this crisis and alleviate the suffering of the Venezuelan people.  That is the first order of business, to try to eliminate the suffering of people. It is all so true; whenever a dictator takes control, as has happened in Venezuela, it is the people who suffer first.  Additionally, I am suggesting and I am calling on the administration to fully enforce and, where appropriate, expand the sanctions on those responsible for continued violence and human rights violations that are perpetrated against the people.  It is very interesting. A lot of these so-called big guys in Venezuela love to travel. They love to have bank accounts. They love to come to They love to have U.bank accounts. Let's slap some severe economic sanctions on these guys. The situation is increasingly dire, and we must stand with the Venezuelan people in their struggle for democracy and human rights.  I yield the floor.  I suggest the absence of a quorum.  The PRESIDING The clerk will call the roll.  The bill clerk proceeded to call the roll.  ",CREC-2017-04-04-pt3-PgS2383-5.txt
716,NELSON,proceeding_id,topic-id,25,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.                          Affordable Care Act  ",CREC-2017-04-04-pt3-PgS2383-5.txt
